seg,step,t,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6,aeff_joint1,aeff_joint2,aeff_joint3,aeff_joint4,aeff_joint5,aeff_joint6,grav_joint1,grav_joint2,grav_joint3,grav_joint4,grav_joint5,grav_joint6,cor_joint1,cor_joint2,cor_joint3,cor_joint4,cor_joint5,cor_joint6,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz
B,208,10.17000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000031332,1.053787708,1.724342227,0.000507719,-0.894370973,-1.570611477,-0.015565563,0.051027942,0.040586092,-0.033589367,-0.103301167,0.032769185,0.373745,-16.785833,7.184356,0.304954,-0.649639,0.079691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051159,1.810900,0.000000,0.000865,-0.007097,-0.006210,0.002240,0.000820,-0.000489,0.01319718,-0.00689558,0.03167405,-0.01076641,-0.02111647,0.01599772
B,209,10.18000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000029577,1.053828597,1.724336743,0.000510619,-0.894364417,-1.570609927,-0.012414502,0.002522670,0.011274170,-0.105651267,-0.030007871,0.115689509,0.163656,-18.751173,7.969661,0.325886,-0.678448,0.087084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050867,1.809666,0.000000,0.001660,-0.000528,-0.007123,-0.000637,0.000819,-0.000465,0.01527994,-0.00502526,0.02754838,-0.01524972,-0.02644686,-0.00341379
B,210,10.19000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000030720,1.053816915,1.724335909,0.000512926,-0.894366324,-1.570609450,-0.031011788,-0.044273853,-0.011251302,-0.091584563,-0.054736130,0.087053448,-0.065933,-16.475822,7.122337,0.360957,-0.630425,0.073082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051662,1.811155,0.000000,0.000578,0.002671,-0.016749,-0.000984,-0.001017,0.001177,0.01168408,-0.01004540,0.01387505,-0.02354520,-0.04646068,-0.02210935
B,211,10.20000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000031210,1.053771853,1.724347591,0.000506575,-0.894378722,-1.570612431,0.088833719,0.102453604,0.104932152,0.051227305,-0.004964746,-0.049332876,0.077742,-15.141951,6.462958,0.327481,-0.532855,0.063413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051500,1.811494,0.000000,-0.013440,-0.009526,-0.007215,0.004044,-0.005239,0.002770,0.00795817,0.00175035,0.02730481,0.02064627,-0.00322503,-0.07249642
B,212,10.21000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000039510,1.053823233,1.724324584,0.000516562,-0.894363701,-1.570608497,-0.051730286,0.009541813,0.012709038,-0.123086117,-0.046408050,0.118296862,-3.997715,-19.549301,8.173897,0.497725,-0.755787,0.093935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050766,1.811548,0.000000,0.002725,0.000111,-0.014966,0.001505,0.001549,-0.000728,0.00751300,0.00133561,0.02055407,-0.00108716,-0.05418316,-0.01605224
B,213,10.22000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000034223,1.053828597,1.724328041,0.000517377,-0.894363403,-1.570608616,0.059126224,-0.079733238,-0.094663873,0.050905216,-0.141161427,-0.058811769,2.005987,-17.249619,7.387597,0.274142,-0.642415,0.079060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051186,1.810692,0.000000,0.008039,-0.006806,-0.018613,0.004455,0.005492,-0.003848,-0.00523414,-0.00266440,0.01845948,-0.03030826,0.05011851,0.00988842
B,214,10.23000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000036891,1.053799748,1.724335074,0.000510954,-0.894373178,-1.570611477,-0.052912392,0.018421933,0.006895498,-0.016650980,-0.055479776,0.003781537,-1.527949,-14.986567,6.797170,0.394125,-0.552935,0.069158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050774,1.812403,0.000000,0.005272,-0.012419,-0.007039,0.004305,0.001963,-0.000805,0.00922028,0.00929710,0.01914885,0.01371387,-0.02971456,0.04236901
B,215,10.24000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000030861,1.053818464,1.724336147,0.000512157,-0.894366682,-1.570610166,-0.000678146,0.057819173,0.048972774,-0.108212024,-0.028940391,0.117044494,1.611729,-17.785025,7.589945,0.241654,-0.667250,0.087008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051193,1.809993,0.000000,0.002169,0.001280,-0.005166,-0.000408,0.001791,-0.001267,0.00996015,0.00153210,0.02760276,0.00777901,-0.02381423,-0.02831391
B,216,10.25000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000029529,1.053861022,1.724324465,0.000522142,-0.894359171,-1.570607066,-0.001918715,0.103590965,0.083018810,0.035582826,-0.055316430,-0.051347233,1.436779,-18.962854,8.064131,0.367707,-0.721720,0.082634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051271,1.812344,0.000000,0.004148,-0.007517,-0.010856,0.001715,0.001393,-0.000692,0.00213219,0.01037518,0.02671056,0.02923723,-0.01107692,0.01575950
B,217,10.26000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000029083,1.053928375,1.724309087,0.000529957,-0.894342721,-1.570603251,-0.013251680,0.108011708,0.084246226,-0.088844106,-0.000237199,0.095951311,-0.494236,-20.589336,8.580466,0.350806,-0.771032,0.100470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051353,1.810996,0.000000,0.001273,-0.002634,-0.017609,-0.000314,0.002196,-0.001921,0.01075385,0.01429527,0.02807706,0.03659086,-0.02866172,-0.01964085
B,218,10.27000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000028286,1.053996205,1.724290252,0.000542821,-0.894326627,-1.570598245,0.003443843,0.083461165,0.078977130,-0.041927844,-0.057750560,0.050187647,0.606786,-20.630556,8.727557,0.371309,-0.805201,0.096938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051535,1.811190,0.000000,0.002647,-0.005274,-0.007159,0.001321,0.001556,-0.000940,0.01370635,-0.00176725,0.03178636,0.00385184,-0.02142064,-0.00187241
B,219,10.28000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000028505,1.054020643,1.724283457,0.000547739,-0.894321084,-1.570596457,-0.031887159,0.092505589,0.085813537,-0.090972669,-0.066548295,0.089526251,-0.104625,-19.108692,8.058844,0.362221,-0.724485,0.088407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051550,1.811083,0.000000,0.007716,-0.007254,-0.011319,0.002648,0.004743,-0.002915,0.01051822,0.00151439,0.03021985,0.01011732,-0.03542686,-0.00161375
B,220,10.29000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000025037,1.054062128,1.724277735,0.000553039,-0.894315720,-1.570594788,-0.014971877,-0.024020430,-0.054171097,-0.031004643,-0.076173857,0.017982479,1.951200,-20.216125,8.381237,0.321698,-0.730788,0.088413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051689,1.811051,0.000000,-0.000867,-0.002699,-0.001443,0.001218,-0.000354,0.000234,0.00463625,0.00437702,0.02674479,-0.00786212,-0.01289657,0.01193684
B,221,10.30000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023613,1.054056764,1.724280238,0.000551859,-0.894316971,-1.570595384,-0.016596362,0.098938033,0.065074161,-0.033041865,-0.080886833,0.024142615,0.816702,-17.179966,7.625377,0.327379,-0.664180,0.082458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051626,1.811404,0.000000,0.004355,-0.007275,-0.007624,0.002274,0.002104,-0.001172,0.00700231,0.00823969,0.03312076,0.02102092,-0.01393076,0.01109791
B,222,10.31000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020967,1.054107666,1.724268913,0.000559676,-0.894304872,-1.570592046,0.045440383,-0.020154050,-0.028692950,0.071726970,-0.113964617,-0.075216189,1.308355,-20.419056,8.633928,0.325185,-0.783050,0.097635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051731,1.811100,0.000000,0.004158,-0.002372,-0.002805,0.003242,0.002465,-0.001642,0.00071013,0.00667752,0.01329218,0.00075140,0.03022534,0.01768579
B,223,10.32000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023939,1.054083347,1.724275708,0.000552608,-0.894312680,-1.570594430,-0.004292575,0.033036359,0.024914671,-0.010227526,-0.039455477,-0.003658177,-1.437471,-16.755123,7.348555,0.379594,-0.610414,0.078399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051750,1.811950,0.000000,0.000553,-0.001226,-0.000986,0.000385,0.000244,-0.000125,0.00072621,0.00473009,0.02644821,0.00522191,-0.00663580,0.00750468
B,224,10.33000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022701,1.054084063,1.724274635,0.000554325,-0.894310236,-1.570593238,-0.010340936,0.088078067,0.060340956,-0.023012942,-0.092343062,0.009152246,0.809180,-18.169706,7.768439,0.327472,-0.698075,0.085995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051685,1.811818,0.000000,0.003445,-0.005507,-0.006109,0.001920,0.002095,-0.001304,0.00361057,0.00337717,0.03358823,0.01142466,-0.01902529,-0.00121216
B,225,10.34000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000024103,1.054128647,1.724264145,0.000558015,-0.894300401,-1.570591211,-0.028596360,0.055372804,0.045500364,-0.116112687,-0.024755552,0.125094250,-0.763397,-20.266687,8.551779,0.377821,-0.752632,0.097176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051773,1.810470,0.000000,0.003948,-0.001497,-0.006663,0.000872,0.002679,-0.001743,0.01423185,0.00456072,0.02828440,0.01080173,-0.03039953,-0.01092474
B,226,10.35000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022760,1.054138422,1.724260092,0.000562964,-0.894298077,-1.570590138,0.002196887,0.073310494,0.060758147,-0.027520528,-0.090082489,0.017895559,1.213791,-18.800667,8.024891,0.337687,-0.728525,0.086182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051785,1.811175,0.000000,-0.000030,-0.003934,-0.002786,0.001466,-0.000061,0.000126,0.00264328,0.00304067,0.02765782,0.00996315,-0.00227737,0.00001623
B,227,10.36000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022673,1.054148912,1.724257708,0.000564362,-0.894295514,-1.570589781,0.008710841,-0.084049687,-0.112722427,-0.069348730,-0.178377807,0.061065696,0.037921,-19.017588,8.047305,0.345352,-0.716952,0.090038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051823,1.811247,0.000000,0.001173,-0.005975,-0.010992,0.001919,0.000052,0.000341,0.00540697,-0.00221249,0.02268012,-0.03473246,-0.01223308,-0.00760276
B,228,10.37000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000025287,1.054088593,1.724273443,0.000553301,-0.894313514,-1.570594668,-0.021442533,-0.120646313,-0.124557227,-0.064741075,-0.135770112,0.030402469,-0.683514,-14.684948,6.810202,0.379825,-0.543058,0.066127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052128,1.811599,0.000000,-0.003898,-0.009562,-0.011334,0.003098,-0.002229,0.001619,-0.00463039,0.00041345,0.00969900,-0.03101171,-0.00178817,0.00503017
B,229,10.38000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000025578,1.054009676,1.724296927,0.000536914,-0.894332469,-1.570600510,-0.064566448,0.107943557,0.103387989,-0.132541075,0.010236745,0.128836691,-0.210386,-13.886704,6.332047,0.317720,-0.493202,0.065962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051592,1.809792,0.000000,0.012018,-0.012748,-0.010008,0.005796,0.006854,-0.004175,0.00710207,0.00506809,0.03032227,0.02591045,-0.02582278,0.00945063
B,230,10.39000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019120,1.054062843,1.724286199,0.000548560,-0.894321322,-1.570596576,-0.006712069,0.067425571,0.043955330,0.020608895,-0.075285040,-0.045978267,3.844790,-20.571341,8.574296,0.279058,-0.782321,0.091668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051691,1.811357,0.000000,0.000175,-0.002915,-0.002363,0.001176,-0.000248,0.000246,-0.00429561,0.00471775,0.03141099,0.00856289,0.00518646,0.01551240
B,231,10.40000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017403,1.054087162,1.724280119,0.000552311,-0.894312859,-1.570594668,-0.033926453,0.095932111,0.077422842,-0.080102116,-0.082888283,0.058457505,0.779523,-19.258051,8.165867,0.313479,-0.739023,0.094707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051744,1.810761,0.000000,0.005139,-0.007993,-0.005260,0.003611,0.003188,-0.001819,-0.00287315,0.00195466,0.03208917,0.01280380,-0.01647588,-0.00029290
B,232,10.41000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015569,1.054143071,1.724269867,0.000558232,-0.894303679,-1.570592642,0.004604578,-0.110636607,-0.122615017,-0.019727863,-0.089412816,0.023819339,1.754410,-20.875883,8.749081,0.345137,-0.761057,0.095319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051447,1.810956,0.000000,-0.000032,-0.006876,-0.012346,0.001744,-0.000624,0.000597,0.00505947,-0.00162266,0.02203747,-0.03272223,-0.01306968,-0.00552746
B,233,10.42000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017448,1.054068565,1.724287033,0.000547569,-0.894319892,-1.570596457,-0.011612489,0.061648946,0.047338653,-0.038511809,-0.088580459,0.026941514,-0.306487,-14.118777,6.516716,0.336420,-0.540631,0.065905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051731,1.811439,0.000000,0.002064,-0.004129,-0.003120,0.001646,0.001252,-0.000705,0.00477038,-0.00274335,0.03250092,-0.00140584,-0.01426570,0.00099892
B,234,10.43000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018920,1.054090858,1.724282026,0.000549020,-0.894315064,-1.570595384,-0.010465412,0.012917168,0.011358611,-0.094192117,-0.040228538,0.099292427,-0.470250,-19.309566,8.131796,0.360883,-0.708574,0.090677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051739,1.810396,0.000000,0.002087,0.001145,-0.003473,-0.000357,0.001069,-0.000585,0.01097032,-0.00214854,0.02704208,-0.00579384,-0.02263715,-0.01616408
B,235,10.44000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019526,1.054074168,1.724282742,0.000549653,-0.894317150,-1.570595384,-0.008334995,0.068162881,0.052687585,-0.045581214,-0.106811933,0.039218560,0.453897,-17.366718,7.482610,0.346436,-0.666947,0.079638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051716,1.811013,0.000000,0.001530,-0.005115,-0.003192,0.002029,0.000926,-0.000459,0.00508702,-0.00285067,0.03262231,-0.00129190,-0.01161329,0.00282488
B,236,10.45000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019720,1.054093838,1.724278331,0.000551619,-0.894313753,-1.570594668,-0.013176644,-0.034166861,-0.072967045,-0.074476868,-0.159934685,0.065601036,0.288739,-19.190920,8.094361,0.351472,-0.706400,0.088418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051792,1.811004,0.000000,-0.000652,-0.004726,-0.006874,0.002143,-0.000438,0.000535,0.00354579,-0.00444478,0.03307566,-0.02989414,-0.01270905,-0.00005641
B,237,10.46000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019487,1.054076552,1.724284887,0.000547774,-0.894320488,-1.570596457,0.004251803,0.087545395,0.063256934,-0.037139997,-0.102261424,0.025033247,0.826976,-16.688192,7.476542,0.346679,-0.621594,0.076010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051712,1.811005,0.000000,0.001903,-0.005271,-0.004817,0.001995,0.001245,-0.000732,0.00299868,0.00006239,0.03467995,0.00579167,-0.01385731,-0.01023282
B,238,10.47000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020779,1.054108381,1.724275231,0.000552745,-0.894312620,-1.570594430,-0.029720303,0.074431941,0.073220551,-0.093075514,-0.057375878,0.086602658,-0.216126,-19.696381,8.331745,0.376925,-0.742664,0.092837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.052202,1.811006,0.000000,0.005094,-0.003509,-0.008118,0.001687,0.003379,-0.002103,0.00613153,0.00200594,0.02580870,0.01187513,-0.03162821,-0.00956314
B,239,10.48000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019176,1.054123640,1.724271536,0.000556323,-0.894308269,-1.570593119,0.023144541,-0.148360997,-0.167842060,-0.026447320,-0.201555476,0.031793434,1.352994,-19.179790,8.070427,0.327419,-0.721206,0.088454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051361,1.810170,0.000000,0.005898,-0.014403,-0.031956,0.003070,0.002004,-0.000906,0.00565611,-0.01119086,0.02319577,-0.06112197,-0.00566430,-0.00924589
B,240,10.49000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020802,1.054032564,1.724297166,0.000540194,-0.894334674,-1.570600271,-0.000699800,0.025715895,0.018825714,0.048901450,-0.111069456,-0.070149437,0.134327,-12.810967,6.189617,0.355383,-0.456934,0.053987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051619,1.812317,0.000000,-0.003648,-0.003721,-0.002322,0.001729,-0.001421,0.000670,0.00034673,-0.00399893,0.02936617,-0.01444699,0.00119891,0.02931154
B,241,10.50000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000020254,1.054020882,1.724300385,0.000536916,-0.894334614,-1.570600986,0.032112423,0.058116365,0.059003524,0.017361902,-0.093986832,-0.028173976,-0.118475,-17.374613,7.458223,0.308930,-0.647023,0.085094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051962,1.811014,0.000000,-0.002947,-0.005689,-0.003817,0.002614,-0.001966,0.001355,-0.00240406,-0.00383351,0.02751842,-0.00477374,0.02036315,-0.00546691
B,242,10.51000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023417,1.054021597,1.724296689,0.000536864,-0.894331813,-1.570600510,-0.013032650,-0.114313260,-0.144848138,-0.094331011,-0.170971915,0.106218539,-1.363863,-18.249809,7.670525,0.383097,-0.675271,0.086500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051586,1.810672,0.000000,-0.001845,-0.006833,-0.026513,0.001277,-0.002810,0.002534,0.01255006,-0.00394942,0.02204766,-0.04167641,-0.04110326,-0.01420598
B,243,10.52000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000022063,1.053975105,1.724311829,0.000529111,-0.894348562,-1.570604444,0.019479837,0.084710233,0.072587132,0.044214204,-0.053389993,-0.058382690,1.642653,-14.632199,6.804382,0.332752,-0.530702,0.061095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051205,1.812171,0.000000,-0.001161,-0.004502,-0.005582,0.001315,-0.000779,0.000484,-0.00240309,0.00595663,0.02776780,0.02047544,-0.00178662,-0.00143466
B,244,10.53000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000023773,1.054004908,1.724300385,0.000534189,-0.894336820,-1.570601702,0.017977741,-0.030716974,0.001441974,0.007795781,-0.060624726,-0.015614014,-1.137262,-19.222878,8.117691,0.364558,-0.738831,0.095548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051956,1.810467,0.000000,0.001588,-0.001231,-0.003741,0.000429,0.000976,-0.000713,-0.00342138,-0.00475292,0.01101543,-0.01451657,0.01961469,0.00082901
B,245,10.54000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000026638,1.053939462,1.724312782,0.000525152,-0.894346952,-1.570604682,-0.008137211,-0.072321743,-0.057225518,-0.066326521,-0.069456443,0.072403505,-1.514820,-15.123406,6.443844,0.341114,-0.555190,0.071681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.051043,1.810031,0.000000,-0.001218,-0.001636,-0.005248,0.000828,-0.001557,0.001369,0.00333817,-0.00139535,0.00932249,-0.01519871,-0.01893944,-0.02189842
